CustomerID,Age,Gender,City,Income,MaritalStatus,Dependents,Tenure,ContractType,SubscriptionPlan,MonthlyCharges,TotalCharges,PaymentMethod,AutoPay,MonthlyUsageHours,LoginFrequency,FeatureUsageScore,CustomerSupportCalls,ServiceComplaints,AppRating,DiscountReceived,LastInteractionDays,ContractRenewalReminder,UpgradeAttempts,Churn
C06441,35,Male,Byrdland,88447,Married,0,68,Monthly,Basic,39.51,2790.59,Credit Card,Yes,0.0,10,67.6,3,0,3.7,Yes,1,No,1,0
C06442,35,Female,Port Lisa,72035,Married,0,12,Monthly,Basic,23.52,378.69,PayPal,Yes,25.8,16,15.5,0,1,3.6,Yes,15,No,3,0
C06443,41,Female,Natalieton,61643,Single,3,8,Yearly,Basic,27.87,141.45,Credit Card,No,33.8,17,57.3,1,0,2.8,No,29,Yes,2,0
C06444,24,Male,North Catherine,62951,Single,0,16,Monthly,Premium,99.99,1632.61,Bank Transfer,No,84.1,10,58.8,3,0,4.0,No,2,No,2,0
C06445,47,Male,Angelaburgh,58996,Single,4,10,Monthly,Standard,60.6,568.79,PayPal,No,43.3,17,32.7,4,0,2.9,No,37,No,0,1
C06446,18,Male,Rosalesbury,39998,Single,4,57,Yearly,Premium,94.53,5286.37,Bank Transfer,No,41.7,23,49.7,0,0,4.4,No,55,No,1,0
C06447,37,Male,Maynardstad,104839,Single,1,4,Monthly,Standard,60.06,267.07,Bank Transfer,Yes,33.8,14,67.7,2,0,4.4,No,9,No,0,1
C06448,45,Male,South Vincent,23191,Married,0,62,Monthly,Basic,28.54,1741.24,Bank Transfer,Yes,70.8,21,33.9,1,0,2.4,No,72,No,1,1
C06449,18,Male,Jasonshire,110881,Married,1,33,Yearly,Standard,58.79,1935.86,Credit Card,No,30.8,7,41.4,4,0,2.9,No,6,Yes,0,0
C06450,30,Female,Port Marilynburgh,37687,Divorced,0,6,Yearly,Standard,61.9,411.33,Bank Transfer,Yes,18.2,16,70.4,0,0,2.3,Yes,39,Yes,1,0
C06451,34,Female,Christopherchester,15000,Married,1,3,Yearly,Basic,25.39,91.23,Credit Card,No,49.4,14,34.8,1,1,4.1,Yes,123,No,0,0
C06452,49,Female,East Charlotteshire,60621,Divorced,3,16,Monthly,Basic,28.46,465.47,Credit Card,Yes,44.1,13,70.3,0,1,4.0,No,43,Yes,0,0
C06453,57,Female,South Lauraborough,40304,Married,3,57,Two-year,Basic,22.87,1322.08,Bank Transfer,Yes,42.7,13,34.0,1,2,4.1,No,24,No,3,0
C06454,28,Male,North Aaron,65184,Divorced,0,37,Monthly,Premium,103.89,3831.98,Bank Transfer,Yes,1.1,15,57.9,2,0,3.2,No,1,No,1,0
C06455,41,Female,Marthamouth,43270,Single,1,15,Yearly,Basic,29.28,487.55,Bank Transfer,Yes,5.1,18,46.9,2,1,2.6,No,4,Yes,0,0
C06456,49,Male,Jaredmouth,57633,Married,3,3,Monthly,Premium,95.73,253.43,Bank Transfer,No,88.3,11,85.7,1,0,3.5,No,29,No,1,0
C06457,29,Male,Melissaland,69573,Married,1,29,Monthly,Standard,68.64,1991.04,Bank Transfer,No,19.8,18,57.2,4,0,2.2,No,7,No,0,0
C06458,37,Male,Stewartmouth,46720,Single,0,5,Two-year,Basic,34.45,199.55,PayPal,Yes,32.5,19,58.6,3,0,3.4,No,10,Yes,0,0
C06459,19,Female,Joshuamouth,84013,Divorced,0,1,Monthly,Standard,56.06,88.19,Credit Card,Yes,32.8,16,74.8,2,0,3.9,No,16,Yes,0,0
C06460,27,Female,Shahberg,70119,Married,1,22,Monthly,Basic,20.0,424.13,Credit Card,No,54.6,21,35.6,1,0,4.3,No,2,No,4,0
C06461,44,Male,West Timtown,51858,Married,1,1,Two-year,Standard,61.4,65.28,PayPal,Yes,40.3,19,57.7,2,0,3.6,Yes,23,No,0,0
C06462,43,Male,West Markchester,72829,Married,2,55,Two-year,Basic,33.92,1846.53,Bank Transfer,No,53.2,14,68.7,0,0,2.5,No,59,No,0,0
C06463,50,Female,Williamstad,79253,Single,2,2,Monthly,Premium,99.38,182.89,Credit Card,No,14.8,17,59.3,1,0,3.7,Yes,115,Yes,0,0
C06464,33,Female,Angelamouth,63337,Divorced,1,11,Two-year,Premium,94.36,1075.32,PayPal,Yes,47.7,14,83.1,2,0,4.5,No,113,No,1,0
C06465,28,Male,Sarahhaven,78192,Single,0,39,Yearly,Premium,95.33,3695.62,Bank Transfer,No,43.9,19,28.6,1,0,2.5,Yes,42,Yes,0,1
C06466,57,Male,Lake Stevenstad,25065,Single,0,13,Two-year,Premium,102.24,1311.72,Credit Card,No,29.5,13,47.9,5,0,3.2,Yes,11,Yes,0,0
C06467,28,Female,North Juliemouth,29808,Single,2,15,Monthly,Basic,28.0,295.59,Bank Transfer,No,37.5,10,62.5,3,1,3.4,Yes,54,No,1,1
C06468,38,Male,Triciahaven,35522,Divorced,1,2,Two-year,Standard,63.33,239.96,Bank Transfer,Yes,58.4,12,75.2,1,0,3.9,Yes,4,No,0,0
C06469,25,Male,Snyderfurt,32483,Single,1,1,Monthly,Basic,30.61,93.57,Credit Card,No,25.5,20,55.8,3,0,2.1,No,49,No,1,1
C06470,46,Female,Ruizshire,41154,Married,1,1,Yearly,Premium,92.1,34.25,Credit Card,Yes,35.3,22,53.8,1,0,3.9,No,25,No,0,0
C06471,54,Male,North Michaelatown,56393,Divorced,1,12,Monthly,Standard,56.24,669.52,PayPal,No,55.7,18,94.3,0,0,3.8,No,48,Yes,1,0
C06472,19,Male,Millerfurt,24325,Married,0,14,Two-year,Basic,35.19,533.59,Bank Transfer,No,49.1,14,52.5,1,1,3.6,No,13,Yes,2,0
C06473,48,Female,New Jeremy,29600,Divorced,1,19,Two-year,Basic,28.46,474.72,Credit Card,No,38.5,18,55.6,2,1,3.2,No,21,Yes,0,0
C06474,37,Male,Garzafort,40190,Divorced,1,3,Yearly,Basic,21.18,15.89,PayPal,Yes,66.9,23,53.3,5,1,3.7,No,2,Yes,0,0
C06475,42,Female,Cherylfurt,39701,Single,1,16,Yearly,Basic,31.74,593.14,Credit Card,Yes,13.2,14,39.8,0,2,2.6,No,14,Yes,1,0
C06476,42,Female,Port Thomas,67759,Single,1,22,Monthly,Standard,55.05,1092.58,Credit Card,Yes,37.0,10,76.1,1,0,2.4,No,6,Yes,2,0
C06477,46,Female,North Richard,109295,Divorced,1,18,Yearly,Standard,59.43,1030.46,Credit Card,No,63.4,14,54.8,2,2,4.9,No,1,Yes,0,0
C06478,57,Female,Lake Brendaport,65293,Divorced,3,14,Two-year,Standard,55.83,624.49,Credit Card,No,41.8,11,65.3,0,0,3.0,Yes,1,Yes,1,0
C06479,53,Female,Scottside,58703,Divorced,0,4,Monthly,Premium,99.92,379.83,Bank Transfer,Yes,45.3,16,65.9,2,0,3.3,No,4,Yes,2,0
C06480,37,Male,Port Richard,50084,Married,0,3,Monthly,Premium,106.77,318.28,PayPal,Yes,19.3,12,92.0,2,0,2.3,Yes,8,No,1,0
C06481,47,Female,Joneshaven,52200,Married,0,72,Monthly,Basic,30.94,2305.97,Credit Card,Yes,56.1,13,72.7,2,1,3.7,No,100,Yes,2,0
C06482,56,Male,East Jeffrey,45900,Married,1,28,Two-year,Premium,102.13,2770.59,Bank Transfer,No,58.9,13,82.9,1,1,4.1,No,54,Yes,1,0
C06483,50,Female,South Staceymouth,61207,Single,2,9,Yearly,Standard,57.04,601.8,PayPal,No,40.8,17,54.0,5,1,2.1,Yes,4,No,0,0
C06484,32,Male,Marquezhaven,41862,Single,1,42,Monthly,Standard,52.51,2173.7,Credit Card,No,26.9,14,80.9,1,0,5.0,No,19,Yes,3,0
C06485,30,Male,Ericberg,59212,Married,1,1,Monthly,Premium,94.02,82.63,Credit Card,Yes,54.6,15,64.6,1,0,4.0,No,29,Yes,2,0
C06486,47,Female,Edwardsside,44165,Married,0,28,Monthly,Basic,20.0,512.15,PayPal,Yes,0.0,18,91.0,2,0,2.3,No,75,No,0,0
C06487,63,Male,Donaldton,37310,Married,0,38,Yearly,Standard,55.87,2122.15,PayPal,No,52.9,18,71.0,0,1,3.3,No,35,Yes,2,0
C06488,45,Female,Tracyville,53361,Married,1,1,Monthly,Basic,22.21,0.0,Bank Transfer,No,39.6,13,53.5,2,1,3.3,Yes,13,No,0,1
C06489,37,Female,Bradport,41727,Married,0,33,Yearly,Standard,55.1,1770.46,Bank Transfer,No,48.9,19,49.6,0,0,5.0,No,8,Yes,1,0
C06490,21,Female,Jamiehaven,30692,Divorced,1,6,Two-year,Standard,55.17,298.18,Credit Card,Yes,15.9,16,71.3,3,1,3.3,No,1,Yes,0,0
C06491,34,Female,Avilahaven,26411,Single,1,26,Monthly,Standard,56.82,1473.88,Bank Transfer,No,48.6,16,65.3,0,1,3.8,No,38,Yes,0,0
C06492,41,Male,Port Barbara,48718,Married,0,1,Yearly,Basic,26.33,35.28,PayPal,Yes,62.6,13,51.9,3,1,4.5,No,7,No,1,0
C06493,18,Male,Andrewsmouth,78306,Single,3,21,Yearly,Basic,29.78,625.4,Credit Card,No,80.2,19,59.2,2,3,3.6,Yes,29,Yes,2,0
C06494,26,Female,East William,58258,Married,2,60,Yearly,Premium,96.26,5866.51,Credit Card,No,47.7,12,19.8,1,0,4.7,No,82,Yes,1,0
C06495,22,Female,Lake Alexander,62727,Single,3,4,Monthly,Basic,20.89,35.54,Credit Card,Yes,23.5,22,27.6,3,0,3.9,No,18,Yes,2,1
C06496,45,Male,Tylerview,66983,Married,0,2,Monthly,Basic,32.24,107.13,Credit Card,No,26.1,22,46.5,2,2,3.4,Yes,12,No,1,1
C06497,30,Male,Alicefurt,79444,Married,2,16,Yearly,Standard,59.63,986.68,Credit Card,No,22.6,15,35.8,3,1,3.0,Yes,5,No,2,0
C06498,26,Female,Kristinchester,22292,Single,0,12,Yearly,Premium,102.32,1261.45,PayPal,No,51.9,12,40.7,3,0,4.1,No,53,No,0,0
C06499,32,Male,Kaylafort,50802,Married,2,1,Two-year,Basic,28.66,13.47,Bank Transfer,Yes,35.3,10,62.7,2,0,3.5,No,53,No,0,1
C06500,21,Male,New Justin,34050,Divorced,0,7,Two-year,Standard,68.3,469.44,Credit Card,No,54.6,20,42.9,3,1,3.8,No,50,Yes,1,0
C06501,33,Female,Taylorborough,41451,Married,2,4,Monthly,Standard,65.14,299.49,Credit Card,No,59.4,14,40.0,2,0,5.0,Yes,3,Yes,2,0
C06502,56,Male,Ravenburgh,43324,Married,0,7,Yearly,Standard,52.84,331.02,Credit Card,No,29.2,21,67.2,0,0,1.6,No,6,No,1,0
C06503,38,Male,New Timothyview,96029,Married,2,36,Yearly,Premium,95.67,3492.52,Bank Transfer,Yes,57.4,12,59.8,0,0,4.6,Yes,64,No,0,0
C06504,62,Female,Reynoldsburgh,78377,Single,0,72,Monthly,Basic,27.9,1900.69,Credit Card,Yes,39.3,19,43.0,2,0,3.5,Yes,34,Yes,0,1
C06505,18,Female,Manningburgh,23581,Divorced,0,40,Monthly,Premium,96.4,3962.17,Bank Transfer,Yes,45.6,10,64.8,0,1,1.3,No,5,No,0,0
C06506,39,Female,Katherineport,26799,Divorced,1,71,Yearly,Premium,95.4,6761.74,Credit Card,Yes,12.4,13,61.8,1,1,4.6,No,10,Yes,1,0
C06507,27,Female,New Stephanie,33130,Single,3,20,Monthly,Premium,98.48,2022.52,PayPal,Yes,85.0,17,78.3,1,0,4.4,No,18,Yes,0,0
C06508,38,Female,Isaacview,54036,Single,1,23,Yearly,Basic,27.85,638.49,Credit Card,No,31.2,18,68.1,2,0,3.5,Yes,85,Yes,1,0
C06509,41,Female,North Brandon,64494,Single,0,16,Yearly,Basic,27.87,425.46,Bank Transfer,Yes,14.6,13,73.3,1,0,2.6,No,4,No,0,0
C06510,41,Female,Burtonfurt,55733,Married,0,10,Monthly,Basic,28.25,257.66,Credit Card,Yes,63.5,14,42.1,3,0,3.3,No,3,Yes,1,0
C06511,37,Male,Sanchezburgh,37642,Single,3,36,Yearly,Basic,28.3,970.31,PayPal,Yes,62.4,20,42.7,1,0,3.9,Yes,11,No,2,0
C06512,33,Female,North Kellyburgh,92699,Divorced,0,16,Two-year,Standard,60.77,1032.59,PayPal,No,43.4,7,41.5,1,1,3.6,Yes,93,No,0,0
C06513,55,Female,Bennettport,50453,Divorced,1,25,Monthly,Standard,54.24,1358.07,Bank Transfer,Yes,50.9,17,46.6,1,0,3.7,No,18,Yes,1,0
C06514,41,Male,Blakeberg,70825,Married,2,1,Yearly,Premium,97.14,86.9,Bank Transfer,Yes,25.9,17,73.5,2,1,3.3,No,15,Yes,2,0
C06515,28,Female,Jordanland,70762,Single,3,10,Yearly,Standard,62.16,671.22,Bank Transfer,No,47.7,16,67.9,1,0,3.7,Yes,18,Yes,0,0
C06516,37,Female,South Barbara,33744,Divorced,1,6,Monthly,Basic,27.15,204.46,Credit Card,No,58.2,22,60.1,5,0,3.9,Yes,40,No,1,0
C06517,18,Female,New Marystad,40547,Married,1,11,Monthly,Basic,35.94,435.92,Bank Transfer,Yes,40.7,15,62.1,4,2,3.9,No,7,Yes,0,0
C06518,41,Male,Michelleview,63766,Married,4,1,Monthly,Basic,24.76,0.0,Credit Card,No,40.1,19,100.0,1,0,3.7,Yes,8,No,2,0
C06519,40,Female,East Bradleyberg,76928,Single,0,20,Two-year,Basic,26.81,552.14,Credit Card,Yes,45.0,12,79.4,1,0,5.0,Yes,21,No,1,0
C06520,35,Female,South Eric,15000,Divorced,1,3,Monthly,Basic,31.57,158.05,Credit Card,No,35.6,10,40.7,0,1,3.3,Yes,12,Yes,0,1
C06521,22,Female,Port Lindseyfort,41812,Divorced,1,34,Two-year,Standard,56.91,1946.29,Credit Card,Yes,26.1,11,25.3,1,0,3.8,No,9,No,2,0
C06522,31,Male,South Jesse,51066,Divorced,1,26,Yearly,Premium,97.42,2492.2,PayPal,No,19.8,15,100.0,0,0,3.8,No,42,No,1,0
C06523,44,Female,Mannview,70810,Divorced,0,6,Yearly,Standard,60.01,382.57,Credit Card,Yes,80.3,21,45.8,4,1,2.9,No,2,No,0,0
C06524,47,Male,South Hectorland,70257,Married,0,8,Monthly,Basic,27.55,277.93,Credit Card,Yes,18.3,15,59.1,1,2,3.0,No,7,No,0,0
C06525,39,Female,East Kristyport,40845,Single,2,13,Monthly,Premium,105.02,1393.09,Credit Card,No,52.1,14,71.3,2,0,3.5,No,110,Yes,1,0
C06526,31,Female,Lake Pamelaburgh,77675,Single,0,8,Yearly,Standard,58.71,461.81,Credit Card,Yes,55.9,20,51.7,3,1,4.2,Yes,8,No,1,0
C06527,22,Female,Lake Brandonview,32134,Single,1,1,Yearly,Basic,26.86,7.18,PayPal,No,53.1,6,45.9,3,1,3.2,No,133,No,0,0
C06528,44,Male,Santiagoville,48228,Married,5,3,Monthly,Standard,61.5,143.14,Bank Transfer,Yes,8.9,18,60.4,1,1,3.5,No,2,No,1,1
C06529,50,Male,Hullview,68745,Divorced,1,2,Yearly,Basic,41.24,77.01,Credit Card,Yes,37.9,22,56.8,0,1,3.6,No,9,Yes,1,0
C06530,44,Female,Cynthiaside,78929,Married,0,43,Yearly,Basic,20.0,839.22,PayPal,Yes,47.4,10,35.8,1,0,3.8,Yes,13,Yes,1,0
C06531,33,Female,Rogersmouth,50210,Married,0,15,Yearly,Basic,27.61,307.06,PayPal,Yes,14.2,15,76.8,2,1,3.2,No,29,No,0,0
C06532,26,Male,Lake Don,50999,Single,1,41,Monthly,Standard,52.26,2184.44,Bank Transfer,No,30.7,11,62.9,1,1,4.4,Yes,4,Yes,0,1
C06533,41,Female,New Annamouth,31968,Married,1,1,Monthly,Standard,54.97,80.73,Bank Transfer,Yes,23.6,16,65.6,0,0,4.2,Yes,123,No,0,0
C06534,35,Female,New Michelleside,63458,Married,2,22,Yearly,Basic,39.19,773.22,Credit Card,Yes,39.1,12,24.1,0,1,4.7,No,54,No,4,1
C06535,61,Female,Brendaberg,46039,Single,1,6,Two-year,Premium,81.83,499.44,Bank Transfer,No,60.0,14,80.3,2,0,4.1,Yes,45,Yes,0,0
C06536,48,Male,West Georgeshire,48999,Married,2,15,Monthly,Standard,58.25,1005.35,Credit Card,No,17.7,20,50.7,2,0,3.5,No,2,No,1,0
C06537,21,Male,Maynardfort,34934,Married,2,42,Monthly,Basic,25.72,1107.58,Credit Card,No,0.0,18,47.2,2,0,3.6,No,56,Yes,1,0
C06538,47,Female,West Tanya,78554,Married,3,5,Monthly,Premium,110.37,597.56,PayPal,Yes,29.1,13,38.7,5,0,4.7,Yes,36,Yes,1,0
C06539,42,Female,Port Amberbury,94693,Married,1,9,Monthly,Standard,63.99,620.44,Credit Card,No,28.7,12,36.6,0,0,2.8,Yes,16,No,1,0
C06540,34,Male,East Evanbury,79740,Single,4,2,Monthly,Premium,104.27,301.05,Credit Card,No,34.0,14,96.7,0,2,4.6,No,48,No,2,1
C06541,41,Male,North Michaelland,29105,Married,0,19,Yearly,Standard,67.68,1289.39,PayPal,Yes,40.1,13,66.8,0,0,2.9,Yes,53,Yes,0,0
C06542,43,Male,New Julia,51988,Single,1,4,Monthly,Standard,58.99,240.66,Credit Card,Yes,72.2,17,65.6,1,0,4.7,No,11,No,0,0
C06543,38,Female,West Carol,47784,Married,1,23,Monthly,Standard,54.02,1184.31,PayPal,No,33.6,13,100.0,0,1,4.2,Yes,1,No,0,0
C06544,45,Male,East Davidfurt,68303,Married,0,50,Monthly,Basic,33.2,1608.57,Bank Transfer,Yes,57.7,14,44.0,0,2,3.4,No,104,Yes,0,1
C06545,60,Male,Lake Paul,60077,Married,1,5,Monthly,Standard,63.52,317.59,Bank Transfer,Yes,71.6,18,45.1,1,0,3.1,No,6,Yes,0,1
C06546,54,Female,Lindashire,95175,Married,0,72,Monthly,Basic,29.36,2189.91,Credit Card,Yes,64.4,20,33.2,2,0,3.0,No,5,Yes,0,0
C06547,41,Male,Lake Kevin,54852,Married,1,22,Two-year,Standard,55.68,1196.56,PayPal,No,48.1,13,36.9,1,1,3.3,No,84,Yes,0,0
C06548,48,Male,North Rose,72396,Divorced,1,72,Monthly,Premium,91.2,6572.22,Credit Card,Yes,37.0,8,59.8,0,0,3.2,Yes,47,No,1,0
C06549,54,Male,West Ronald,42134,Married,1,37,Yearly,Standard,65.01,2419.96,Bank Transfer,Yes,36.0,19,50.5,1,0,4.6,No,44,No,1,0
C06550,34,Male,Haynesfurt,84825,Single,0,72,Two-year,Premium,101.98,7405.6,Credit Card,Yes,60.0,12,44.6,3,0,4.1,No,21,Yes,2,0
C06551,42,Male,Howardborough,54166,Married,1,72,Yearly,Standard,62.44,4497.74,Bank Transfer,No,26.4,13,49.0,2,1,4.7,No,25,Yes,0,0
C06552,31,Male,Port Stephanie,91915,Divorced,1,27,Yearly,Basic,33.7,927.06,PayPal,Yes,18.3,17,36.6,6,0,3.9,No,24,Yes,1,0
C06553,39,Male,Lake Misty,78950,Married,0,7,Yearly,Premium,100.4,733.4,PayPal,No,38.8,16,28.6,5,1,3.8,Yes,26,No,1,1
C06554,35,Female,Williamstad,59527,Married,1,10,Monthly,Basic,20.0,187.55,Credit Card,Yes,27.7,7,59.0,1,0,1.5,No,10,No,3,0
C06555,44,Male,West Sheliaville,54775,Married,1,3,Yearly,Premium,96.83,254.4,Bank Transfer,No,52.7,15,78.7,1,1,3.7,No,4,No,1,0
C06556,49,Male,Andersonport,26172,Married,1,7,Monthly,Premium,96.16,553.89,Credit Card,No,11.9,10,48.1,2,0,4.1,Yes,27,Yes,1,0
C06557,57,Male,East Jeremy,43524,Married,1,12,Monthly,Premium,99.69,1282.29,Credit Card,Yes,3.7,11,62.7,0,3,4.5,No,74,Yes,1,1
C06558,65,Male,Victorshire,62775,Married,5,11,Monthly,Premium,101.91,1047.09,Credit Card,Yes,81.1,21,52.7,2,2,2.6,Yes,1,No,0,0
C06559,42,Male,New Emily,55401,Married,1,17,Monthly,Standard,65.07,1119.75,Credit Card,No,32.5,16,33.9,1,0,3.4,Yes,30,No,1,1
C06560,20,Male,Sullivanberg,50485,Single,1,45,Monthly,Basic,32.02,1454.22,Credit Card,Yes,65.9,19,44.9,0,1,3.9,No,49,Yes,2,0
C06561,28,Male,Port Derek,66097,Married,0,8,Yearly,Premium,102.19,867.35,Bank Transfer,Yes,43.1,16,21.4,1,2,3.9,No,17,No,1,0
C06562,53,Female,New Paulashire,36271,Married,0,1,Yearly,Premium,104.53,135.53,Credit Card,No,21.4,17,50.6,2,1,3.0,Yes,20,Yes,0,0
C06563,33,Female,New Melinda,46576,Married,0,6,Two-year,Basic,37.09,158.43,Bank Transfer,No,8.6,20,25.7,0,0,3.2,Yes,1,No,1,0
C06564,38,Male,North Lisa,37131,Married,3,3,Monthly,Basic,25.9,11.82,PayPal,Yes,34.5,13,48.3,2,1,4.7,No,30,Yes,0,1
C06565,38,Female,North Joseph,44677,Married,0,47,Yearly,Basic,28.35,1379.95,PayPal,Yes,12.3,8,56.3,1,0,3.6,No,11,Yes,1,0
C06566,36,Female,Beverlyville,48913,Single,0,6,Monthly,Standard,59.39,444.41,PayPal,No,0.0,16,26.3,1,0,2.8,No,2,No,0,0
C06567,33,Female,New Jonathanberg,58805,Married,0,8,Yearly,Basic,37.92,241.92,Credit Card,Yes,2.6,6,76.8,0,0,3.4,No,33,Yes,1,0
C06568,33,Male,West Christy,66216,Single,1,9,Monthly,Premium,100.13,933.73,Credit Card,Yes,69.3,16,48.2,2,1,3.4,Yes,87,No,0,0
C06569,36,Female,East Jay,59359,Married,2,2,Monthly,Basic,38.14,15.57,PayPal,No,36.0,15,87.6,1,2,3.5,Yes,40,No,3,0
C06570,42,Male,East Theresa,50137,Single,1,38,Two-year,Standard,55.1,2176.33,PayPal,No,44.6,12,47.7,0,1,5.0,No,36,No,1,0
C06571,32,Female,Port Joseph,66731,Married,3,47,Monthly,Standard,62.68,2939.41,Credit Card,No,31.2,20,57.4,0,0,2.7,No,4,Yes,0,0
C06572,71,Male,Baileyfort,45517,Single,2,34,Monthly,Basic,37.94,1293.36,Credit Card,No,38.5,14,64.6,4,0,4.4,No,5,Yes,4,0
C06573,42,Male,Gabriellaborough,64337,Married,1,38,Two-year,Standard,66.08,2517.06,PayPal,Yes,46.0,16,66.2,1,1,3.0,No,11,Yes,3,0
C06574,19,Female,Youngland,71429,Married,2,6,Monthly,Premium,105.64,699.17,PayPal,Yes,28.8,14,42.6,4,0,2.3,No,43,No,1,1
C06575,35,Male,Jeremyborough,67136,Single,2,61,Yearly,Basic,30.63,1843.63,Bank Transfer,Yes,47.9,8,74.7,4,0,2.8,Yes,8,Yes,0,0
C06576,29,Female,North Jeffreyburgh,66517,Single,1,47,Monthly,Basic,35.41,1716.75,Bank Transfer,Yes,58.7,16,47.6,0,0,1.7,No,50,No,0,0
C06577,36,Female,Waltonton,68806,Single,0,68,Monthly,Premium,101.45,6897.59,Bank Transfer,No,54.4,16,91.4,0,0,4.1,Yes,1,Yes,1,0
C06578,42,Female,Joshuafurt,33678,Single,0,38,Monthly,Standard,62.68,2428.9,Credit Card,Yes,41.2,19,25.6,2,0,5.0,Yes,11,No,0,0
C06579,61,Female,Jonathanburgh,37764,Married,0,58,Two-year,Basic,29.31,1646.92,Bank Transfer,No,30.6,17,70.0,3,2,2.3,No,19,No,1,0
C06580,38,Female,Wilkersonborough,31109,Divorced,1,1,Yearly,Standard,53.36,39.57,Bank Transfer,No,30.0,15,50.8,2,2,2.8,No,79,No,2,1
C06581,28,Male,West Heatherborough,38058,Single,1,18,Monthly,Basic,27.21,468.71,PayPal,No,45.0,20,34.1,0,0,2.9,Yes,1,No,0,0
C06582,39,Male,New Edwinfurt,71258,Divorced,1,11,Monthly,Basic,30.37,333.34,Credit Card,No,47.7,23,43.1,1,0,3.6,No,25,No,2,1
C06583,57,Female,Antonioville,73258,Married,0,36,Yearly,Basic,34.88,1190.48,PayPal,No,26.0,14,70.9,3,0,4.4,Yes,5,No,0,0
C06584,28,Male,West Johnview,67547,Married,1,34,Two-year,Basic,33.57,1179.24,PayPal,Yes,32.5,13,39.7,0,1,2.3,Yes,10,No,0,0
C06585,36,Female,Catherineton,55909,Married,0,15,Monthly,Premium,96.49,1422.96,Bank Transfer,No,15.0,12,25.2,2,3,3.7,Yes,55,No,3,1
C06586,38,Male,Sanderston,54970,Married,2,43,Yearly,Standard,55.39,2461.19,Bank Transfer,No,26.3,14,13.2,0,0,3.4,No,57,Yes,0,0
C06587,64,Male,New Andreabury,26536,Married,0,1,Monthly,Premium,109.41,69.2,Bank Transfer,No,51.9,16,40.2,1,0,1.8,Yes,8,No,1,0
C06588,21,Female,Lake Melissamouth,64627,Single,1,6,Yearly,Standard,60.27,318.29,Bank Transfer,Yes,53.7,20,73.6,1,0,2.4,No,41,No,1,0
C06589,52,Female,Danielstad,42352,Divorced,2,24,Two-year,Premium,100.96,2395.18,Bank Transfer,No,31.8,18,95.6,4,0,2.6,No,3,No,1,0
C06590,71,Female,Lake Jessica,41430,Married,0,3,Monthly,Standard,62.99,233.2,Credit Card,No,55.8,11,37.0,2,0,5.0,No,48,Yes,0,1
C06591,44,Female,Charlesside,50114,Single,3,5,Monthly,Basic,27.36,68.96,Bank Transfer,Yes,33.0,16,35.0,0,1,3.6,Yes,27,Yes,0,0
C06592,25,Male,Matthewside,74669,Married,0,27,Two-year,Basic,20.0,539.59,PayPal,Yes,59.6,13,73.0,0,1,3.8,No,30,No,0,0
C06593,24,Male,Lake Sarahberg,58495,Married,1,10,Monthly,Standard,64.64,674.72,Credit Card,Yes,55.9,12,57.6,5,2,4.5,Yes,16,No,2,0
C06594,48,Female,North Jeffrey,67717,Divorced,1,1,Two-year,Basic,26.08,29.82,Bank Transfer,No,74.6,20,69.6,1,2,2.8,Yes,100,No,2,1
C06595,72,Male,Port Kyle,53480,Married,1,1,Two-year,Premium,99.72,112.23,PayPal,Yes,45.6,11,36.8,0,1,4.3,Yes,19,Yes,0,0
C06596,35,Female,Port William,43339,Single,0,5,Monthly,Basic,30.22,109.64,PayPal,Yes,85.6,15,52.0,1,0,2.8,Yes,9,Yes,2,0
C06597,20,Female,North Jermaine,48730,Married,2,9,Monthly,Standard,66.23,585.59,Bank Transfer,No,21.3,15,50.1,2,3,2.7,No,65,Yes,0,1
C06598,42,Male,Klinefurt,47926,Married,2,30,Yearly,Basic,30.92,929.92,Credit Card,No,29.4,16,47.2,1,1,4.8,No,42,Yes,1,0
C06599,40,Male,Willisbury,38661,Married,1,1,Yearly,Basic,31.38,29.12,Bank Transfer,Yes,64.7,14,63.0,3,0,3.1,No,79,No,0,0
C06600,48,Female,Wagnermouth,44669,Single,2,20,Yearly,Premium,96.81,1920.84,Bank Transfer,Yes,33.6,18,66.7,2,0,3.1,Yes,56,Yes,0,0
C06601,28,Female,Adamsview,48756,Married,3,2,Monthly,Premium,101.21,221.48,Credit Card,No,45.8,12,42.7,3,1,5.0,No,4,No,0,0
C06602,49,Male,South Debra,78975,Single,2,38,Monthly,Basic,31.46,1182.01,PayPal,Yes,33.9,13,50.2,1,0,2.3,Yes,15,No,0,0
C06603,38,Male,Brianfort,56743,Married,3,5,Monthly,Standard,58.76,301.11,Credit Card,Yes,11.1,10,32.8,3,0,3.6,No,34,Yes,0,0
C06604,29,Male,Port Haleyfurt,76928,Single,0,11,Monthly,Standard,62.68,710.62,Bank Transfer,Yes,6.9,12,68.0,0,1,2.9,No,2,Yes,0,1
C06605,48,Female,Ritastad,64625,Married,1,2,Two-year,Basic,29.73,86.43,Bank Transfer,No,43.5,7,41.8,2,0,4.1,Yes,10,Yes,0,0
C06606,41,Female,New Teresa,44653,Divorced,0,1,Monthly,Premium,93.47,67.82,Bank Transfer,No,43.1,11,50.1,3,1,4.4,Yes,23,No,2,0
