Age,Income,Dependents,Tenure,MonthlyCharges,TotalCharges,AutoPay,MonthlyUsageHours,LoginFrequency,FeatureUsageScore,CustomerSupportCalls,ServiceComplaints,AppRating,DiscountReceived,LastInteractionDays,ContractRenewalReminder,UpgradeAttempts,AverageMonthlySpend,UsagePerDay,SupportCallRate,ComplaintRate,EngagementScore,ContractType_Monthly,ContractType_Two-year,ContractType_Yearly,SubscriptionPlan_Basic,SubscriptionPlan_Premium,SubscriptionPlan_Standard,PaymentMethod_Bank Transfer,PaymentMethod_Credit Card,PaymentMethod_PayPal,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Gender_Female,Gender_Male
31,77543,0,30,29.15,885.36,0,25.1,17,27.2,4,1,3.5,0,7,0,1,29.512,0.8366666666666667,0.13333333333333333,0.03333333333333333,26.48,True,False,False,True,False,False,False,True,False,False,True,False,False,True
44,84151,0,72,103.41,7425.15,1,37.8,9,62.9,0,0,3.9,1,106,0,0,103.12708333333333,1.26,0.0,0.0,39.56,False,False,True,False,True,False,True,False,False,False,False,True,True,False
35,79364,1,6,28.53,165.02,1,74.8,18,66.2,2,1,3.4,1,42,0,0,27.503333333333334,2.493333333333333,0.3333333333333333,0.16666666666666666,42.08,True,False,False,True,False,False,True,False,False,False,True,False,False,True
52,43959,0,26,100.15,2678.61,0,55.5,15,73.4,1,0,3.5,0,11,1,0,103.02346153846155,1.85,0.038461538461538464,0.0,44.36,True,False,False,False,True,False,False,True,False,False,False,True,True,False
37,29897,2,12,67.73,743.89,1,47.0,10,46.8,2,0,1.8,0,49,0,2,61.990833333333335,1.5666666666666667,0.16666666666666666,0.0,27.119999999999997,True,False,False,False,False,True,True,False,False,False,False,True,True,False
39,71919,2,72,101.38,7283.4,0,50.3,11,35.7,2,0,2.2,0,51,0,0,101.15833333333333,1.6766666666666665,0.027777777777777776,0.0,24.18,True,False,False,False,True,False,True,False,False,True,False,False,False,True
51,66398,1,3,96.73,398.36,0,15.8,17,58.2,1,0,4.8,0,130,1,1,132.78666666666666,0.5266666666666667,0.3333333333333333,0.0,42.78,True,False,False,False,True,False,True,False,False,False,False,True,False,True
41,72339,0,2,58.17,107.77,0,13.6,13,70.2,2,1,4.7,0,7,0,1,53.885,0.4533333333333333,1.0,0.5,46.08,True,False,False,False,False,True,True,False,False,False,False,True,False,True
51,37844,3,18,101.08,1882.05,0,40.4,10,44.5,1,1,4.4,0,20,0,2,104.55833333333334,1.3466666666666667,0.05555555555555555,0.05555555555555555,34.0,True,False,False,False,True,False,True,False,False,False,True,False,True,False
42,74292,0,7,26.72,251.26,1,60.9,14,54.6,0,0,4.1,1,3,0,0,35.894285714285715,2.03,0.0,0.0,38.34,False,False,True,True,False,False,True,False,False,False,True,False,True,False
48,56283,2,51,61.82,3136.64,0,54.5,14,34.7,1,0,3.0,0,9,0,0,61.50274509803921,1.8166666666666667,0.0196078431372549,0.0,27.080000000000002,True,False,False,False,False,True,True,False,False,False,False,True,False,True
46,35678,1,3,26.1,0.02,1,61.3,15,94.0,4,0,2.9,1,3,1,0,0.006666666666666667,2.0433333333333334,1.3333333333333333,0.0,50.8,False,False,True,True,False,False,False,True,False,False,False,True,True,False
56,60962,3,19,22.54,455.0,1,47.3,10,70.0,3,0,2.5,0,38,1,1,23.94736842105263,1.5766666666666667,0.15789473684210525,0.0,38.5,False,True,False,True,False,False,False,True,False,False,True,False,False,True
23,50395,1,11,48.5,552.71,1,55.5,14,49.6,2,1,4.0,0,36,1,2,50.24636363636364,1.85,0.18181818181818182,0.09090909090909091,36.040000000000006,False,False,True,False,False,True,True,False,False,False,True,False,False,True
33,62965,3,3,33.31,167.64,1,59.7,17,32.7,0,0,4.5,1,17,1,1,55.879999999999995,1.99,0.0,0.0,31.68,False,False,True,True,False,False,True,False,False,False,True,False,True,False
33,74502,1,47,55.35,2615.64,0,43.1,18,58.4,4,0,3.6,0,31,0,0,55.65191489361702,1.4366666666666668,0.0851063829787234,0.0,39.559999999999995,False,False,True,False,False,True,True,False,False,False,False,True,True,False
52,54032,0,19,53.71,1058.48,1,53.0,16,40.9,1,1,2.4,0,10,1,1,55.70947368421053,1.7666666666666666,0.05263157894736842,0.05263157894736842,28.36,True,False,False,False,False,True,True,False,False,False,True,False,True,False
40,51011,0,72,49.98,3630.22,1,41.6,19,69.1,1,0,3.4,0,40,0,2,50.41972222222222,1.3866666666666667,0.013888888888888888,0.0,43.540000000000006,True,False,False,False,False,True,False,True,False,False,False,True,True,False
52,77700,0,4,101.97,489.79,0,36.8,13,98.8,0,1,3.4,0,26,0,0,122.4475,1.2266666666666666,0.0,0.25,53.620000000000005,False,False,True,False,True,False,False,True,False,False,True,False,False,True
29,53185,2,36,92.45,3413.56,1,37.2,21,73.9,0,0,3.2,0,9,1,0,94.82111111111111,1.24,0.0,0.0,45.46,False,False,True,False,True,False,False,True,False,False,False,True,False,True
48,38827,1,19,107.99,2009.84,0,34.3,17,64.5,0,2,3.2,0,25,0,2,105.78105263157894,1.1433333333333333,0.0,0.10526315789473684,40.5,False,False,True,False,True,False,False,False,True,False,True,False,False,True
48,78452,1,72,96.89,6947.17,1,2.4,13,44.7,2,0,3.8,0,12,0,2,96.48847222222223,0.08,0.027777777777777776,0.0,33.18,True,False,False,False,True,False,True,False,False,False,True,False,False,True
33,64395,1,7,106.65,688.38,0,38.1,27,46.2,2,0,4.8,0,27,0,0,98.34,1.27,0.2857142857142857,0.0,40.98,True,False,False,False,True,False,False,True,False,False,False,True,False,True
43,76319,5,5,61.08,288.15,0,49.4,7,75.6,1,1,3.6,0,8,1,2,57.629999999999995,1.6466666666666667,0.2,0.2,43.13999999999999,False,True,False,False,False,True,False,True,False,False,False,True,False,True
38,104372,1,1,54.34,26.72,1,31.2,12,62.7,2,0,4.2,0,25,0,1,26.72,1.04,2.0,0.0,41.28,True,False,False,False,False,True,False,False,True,False,False,True,False,True
54,55202,0,1,58.67,101.92,0,22.7,20,44.0,3,0,3.5,0,11,0,0,101.92,0.7566666666666666,3.0,0.0,34.1,False,False,True,False,False,True,False,True,False,False,True,False,True,False
55,50453,1,25,54.24,1358.07,1,50.9,17,46.6,1,0,3.7,0,18,1,1,54.3228,1.6966666666666665,0.04,0.0,34.84,True,False,False,False,False,True,True,False,False,True,False,False,True,False
35,89961,1,21,37.35,930.63,1,65.3,6,63.7,0,0,3.5,1,25,1,2,44.315714285714286,2.1766666666666667,0.0,0.0,37.78,False,True,False,True,False,False,False,False,True,False,True,False,True,False
53,77359,0,11,59.22,643.01,0,70.9,10,26.7,4,2,2.7,0,34,1,1,58.45545454545454,2.3633333333333337,0.36363636363636365,0.18181818181818182,21.78,True,False,False,False,False,True,True,False,False,False,False,True,False,True
32,56086,1,2,94.0,203.05,0,25.7,12,83.0,1,0,3.4,0,37,1,1,101.525,0.8566666666666667,0.5,0.0,47.0,False,True,False,False,True,False,False,True,False,False,False,True,True,False
37,40487,4,2,63.6,180.59,1,17.1,24,24.4,2,1,4.3,0,22,0,2,90.295,0.5700000000000001,1.0,0.5,29.86,False,True,False,False,False,True,False,False,True,False,False,True,True,False
44,38166,2,59,25.12,1426.61,0,60.8,14,46.6,7,1,3.1,0,36,0,0,24.179830508474573,2.0266666666666664,0.11864406779661017,0.01694915254237288,32.14,True,False,False,True,False,False,True,False,False,False,True,False,False,True
33,69082,4,10,35.5,284.92,1,56.1,11,77.7,2,1,4.2,0,5,0,1,28.492,1.87,0.2,0.1,46.980000000000004,False,False,True,True,False,False,False,False,True,False,True,False,False,True
41,51492,0,1,65.05,46.36,1,47.4,13,38.9,3,0,3.0,0,21,0,1,46.36,1.5799999999999998,3.0,0.0,28.46,True,False,False,False,False,True,False,False,True,False,True,False,False,True
64,34781,3,2,105.89,187.22,0,30.8,12,76.5,4,0,2.7,1,27,0,0,93.61,1.0266666666666666,2.0,0.0,42.300000000000004,True,False,False,False,True,False,True,False,False,False,False,True,True,False
23,18091,1,10,26.52,240.17,0,45.6,12,9.7,1,0,4.6,0,3,1,0,24.017,1.52,0.1,0.0,21.279999999999998,False,True,False,True,False,False,False,True,False,False,True,False,False,True
30,56327,5,9,30.13,237.23,1,76.6,12,41.9,4,0,3.3,1,31,1,1,26.358888888888888,2.5533333333333332,0.4444444444444444,0.0,30.259999999999998,False,True,False,True,False,False,True,False,False,True,False,False,True,False
43,30164,0,66,89.46,5861.34,0,31.7,11,92.8,1,0,3.8,0,19,0,0,88.80818181818182,1.0566666666666666,0.015151515151515152,0.0,51.81999999999999,True,False,False,False,True,False,False,False,True,False,False,True,False,True
37,48081,0,15,33.49,446.49,1,30.6,20,82.4,2,0,2.3,1,3,0,1,29.766000000000002,1.02,0.13333333333333333,0.0,45.86,True,False,False,True,False,False,False,False,True,False,False,True,True,False
32,42148,0,72,27.69,1923.65,0,59.7,11,60.6,2,0,3.7,1,22,1,0,26.717361111111114,1.99,0.027777777777777776,0.0,38.64,True,False,False,True,False,False,False,False,True,False,True,False,False,True
39,15000,2,26,94.16,2500.77,1,62.6,16,82.0,3,1,3.1,0,28,1,0,96.18346153846154,2.086666666666667,0.11538461538461539,0.038461538461538464,46.9,False,False,True,False,True,False,False,True,False,False,True,False,True,False
42,43928,2,18,62.9,1138.43,0,20.0,14,62.2,2,1,4.5,0,2,1,0,63.24611111111111,0.6666666666666666,0.1111111111111111,0.05555555555555555,42.58,True,False,False,False,False,True,True,False,False,False,True,False,False,True
63,38509,0,15,34.23,607.86,0,80.2,15,77.7,2,0,3.3,0,15,1,1,40.524,2.6733333333333333,0.13333333333333333,0.0,45.48,False,False,True,True,False,False,False,False,True,False,False,True,True,False
24,70689,1,64,26.21,1657.33,1,76.6,16,79.9,1,0,3.0,0,19,1,3,25.89578125,2.5533333333333332,0.015625,0.0,45.760000000000005,True,False,False,True,False,False,True,False,False,True,False,False,False,True
45,54936,0,1,91.61,119.75,0,63.7,11,48.6,3,0,2.8,1,7,0,1,119.75,2.1233333333333335,3.0,0.0,31.14,False,False,True,False,True,False,True,False,False,False,True,False,False,True
25,68844,0,15,56.27,886.66,0,1.7,19,34.4,2,1,3.5,0,39,0,0,59.11066666666667,0.056666666666666664,0.13333333333333333,0.06666666666666667,29.96,False,False,True,False,False,True,False,False,True,False,False,True,True,False
52,48305,1,4,39.51,140.84,0,57.1,6,66.6,3,1,3.0,0,1,0,1,35.21,1.9033333333333333,0.75,0.25,37.44,True,False,False,True,False,False,False,True,False,False,True,False,True,False
35,97762,5,21,58.91,1299.99,0,36.5,17,71.4,2,1,4.3,0,27,1,0,61.90428571428571,1.2166666666666666,0.09523809523809523,0.047619047619047616,46.56,True,False,False,False,False,True,False,False,True,False,False,True,True,False
42,53289,1,11,49.27,517.01,0,76.8,14,64.6,0,0,3.1,0,16,1,1,47.00090909090909,2.56,0.0,0.0,39.339999999999996,False,True,False,False,False,True,False,False,True,False,True,False,True,False
26,53039,1,8,101.01,765.09,0,51.2,12,100.0,2,0,2.7,0,8,0,0,95.63625,1.7066666666666668,0.25,0.0,51.7,True,False,False,False,True,False,True,False,False,False,True,False,True,False
28,48756,3,2,101.21,221.48,0,45.8,12,42.7,3,1,5.0,0,4,0,0,110.74,1.5266666666666666,1.5,0.5,35.68,True,False,False,False,True,False,False,True,False,False,True,False,True,False
47,60236,2,1,93.57,162.95,1,40.9,15,16.5,1,1,4.6,1,25,0,1,162.95,1.3633333333333333,1.0,1.0,24.9,False,False,True,False,True,False,False,True,False,False,False,True,False,True
47,59045,1,22,27.85,665.9,1,21.9,16,51.5,1,0,3.4,0,21,0,1,30.268181818181816,0.73,0.045454545454545456,0.0,35.6,True,False,False,True,False,False,False,True,False,False,True,False,True,False
34,41792,0,18,96.27,1705.91,0,43.3,15,76.3,0,0,4.6,0,5,0,1,94.77277777777778,1.4433333333333331,0.0,0.0,48.81999999999999,False,False,True,False,True,False,False,True,False,False,True,False,True,False
29,59412,2,4,20.24,0.0,1,33.4,11,37.2,3,1,3.6,1,37,1,1,0.0,1.1133333333333333,0.75,0.25,28.980000000000004,True,False,False,True,False,False,True,False,False,False,True,False,True,False
40,51200,4,28,32.72,907.07,1,71.4,18,62.8,0,1,4.9,0,3,0,0,32.395357142857144,2.3800000000000003,0.0,0.03571428571428571,45.22,False,True,False,True,False,False,False,True,False,False,True,False,False,True
37,46632,2,36,35.15,1244.76,0,28.6,23,55.3,2,0,2.7,0,36,0,2,34.57666666666667,0.9533333333333334,0.05555555555555555,0.0,37.12,True,False,False,True,False,False,False,False,True,False,False,True,False,True
25,15000,0,12,28.04,406.68,0,31.6,15,73.8,3,0,2.3,0,21,0,1,33.89,1.0533333333333335,0.25,0.0,40.919999999999995,True,False,False,True,False,False,False,False,True,False,True,False,False,True
32,61178,1,13,109.71,1346.69,1,14.6,8,50.2,1,3,4.2,0,39,0,0,103.59153846153846,0.48666666666666664,0.07692307692307693,0.23076923076923078,35.08,False,False,True,False,True,False,False,True,False,False,False,True,True,False
42,35661,3,20,26.59,540.36,1,60.3,13,94.0,2,0,3.6,0,17,0,1,27.018,2.01,0.1,0.0,52.3,False,False,True,True,False,False,True,False,False,False,True,False,True,False
57,24916,1,15,27.88,390.58,0,61.2,14,82.5,0,0,4.8,0,67,1,1,26.038666666666664,2.04,0.0,0.0,51.6,True,False,False,True,False,False,True,False,False,False,False,True,True,False
51,15000,3,65,28.71,1775.08,0,70.7,14,78.4,2,0,2.8,1,3,0,1,27.308923076923076,2.356666666666667,0.03076923076923077,0.0,43.96,False,False,True,True,False,False,True,False,False,False,False,True,False,True
40,53110,2,1,27.57,0.0,1,77.8,14,36.0,0,0,3.0,0,30,1,2,0.0,2.5933333333333333,0.0,0.0,27.6,True,False,False,True,False,False,False,True,False,False,True,False,True,False
59,67461,3,1,99.47,47.65,1,23.4,18,90.2,0,0,3.9,0,67,0,0,47.65,0.7799999999999999,0.0,0.0,53.18000000000001,False,False,True,False,True,False,True,False,False,False,True,False,True,False
43,41882,0,4,61.94,192.78,0,3.1,10,25.3,1,0,3.9,0,9,0,1,48.195,0.10333333333333333,0.25,0.0,24.82,False,True,False,False,False,True,False,True,False,False,True,False,False,True
63,62338,2,5,28.77,29.05,0,64.4,10,58.5,3,2,2.5,0,15,1,1,5.8100000000000005,2.146666666666667,0.6,0.4,33.900000000000006,False,True,False,True,False,False,False,True,False,False,True,False,True,False
69,72737,2,19,22.63,455.14,0,65.1,15,80.9,1,1,3.7,0,70,0,3,23.954736842105262,2.17,0.05263157894736842,0.05263157894736842,47.96000000000001,False,True,False,True,False,False,True,False,False,False,True,False,True,False
29,40799,3,7,55.87,370.66,0,38.7,10,77.9,3,0,2.3,0,10,1,1,52.95142857142857,1.29,0.42857142857142855,0.0,41.06,True,False,False,False,False,True,True,False,False,False,True,False,True,False
23,37539,1,51,59.58,2997.88,1,49.5,15,70.0,2,0,4.9,0,13,0,1,58.781960784313725,1.65,0.0392156862745098,0.0,47.2,True,False,False,False,False,True,False,True,False,False,True,False,True,False
42,64298,0,15,65.56,981.73,0,35.7,16,51.9,2,0,4.1,0,9,1,1,65.44866666666667,1.1900000000000002,0.13333333333333333,0.0,37.86,False,False,True,False,False,True,False,True,False,False,False,True,True,False
48,61208,1,6,20.23,74.19,1,29.9,16,65.3,1,0,3.5,0,81,1,0,12.365,0.9966666666666666,0.16666666666666666,0.0,41.42,False,False,True,True,False,False,True,False,False,False,True,False,True,False
40,25422,0,6,97.67,526.61,0,38.6,14,64.2,2,0,3.7,1,63,0,0,87.76833333333333,1.2866666666666666,0.3333333333333333,0.0,40.980000000000004,True,False,False,False,True,False,False,True,False,False,True,False,False,True
50,71357,1,72,86.54,6230.4,0,32.9,22,49.5,1,0,2.4,0,18,1,1,86.53333333333333,1.0966666666666667,0.013888888888888888,0.0,33.599999999999994,True,False,False,False,True,False,False,True,False,False,False,True,False,True
30,19979,1,19,26.22,493.72,0,14.3,13,48.8,2,0,4.2,1,13,1,0,25.98526315789474,0.4766666666666667,0.10526315789473684,0.0,36.019999999999996,False,True,False,True,False,False,False,True,False,False,False,True,False,True
30,32498,1,5,94.64,511.52,1,0.0,18,31.1,2,0,4.2,0,39,1,2,102.304,0.0,0.4,0.0,30.439999999999998,False,True,False,False,True,False,False,True,False,False,True,False,True,False
41,41723,1,16,31.22,463.68,1,44.9,10,63.6,0,0,5.0,0,3,0,0,28.98,1.4966666666666666,0.0,0.0,43.44,False,True,False,True,False,False,True,False,False,False,False,True,False,True
54,87147,0,12,23.28,317.73,0,48.7,20,35.8,4,4,3.6,0,9,1,1,26.477500000000003,1.6233333333333335,0.3333333333333333,0.3333333333333333,31.119999999999997,False,True,False,True,False,False,False,True,False,False,False,True,True,False
32,54832,3,3,100.14,372.23,1,66.0,12,48.6,1,0,2.4,0,1,1,2,124.07666666666667,2.2,0.3333333333333333,0.0,30.24,False,False,True,False,True,False,True,False,False,False,False,True,True,False
35,42171,2,72,34.32,2446.97,0,58.4,13,89.3,0,1,3.5,0,27,1,0,33.98569444444444,1.9466666666666665,0.0,0.013888888888888888,50.12,True,False,False,True,False,False,False,True,False,False,False,True,False,True
18,90019,2,1,32.19,44.79,0,12.7,16,33.7,1,0,3.9,1,26,1,0,44.79,0.4233333333333333,1.0,0.0,29.98,False,False,True,True,False,False,False,True,False,False,False,True,False,True
37,55229,1,59,29.58,1809.11,1,50.7,10,55.2,2,0,3.0,1,1,1,0,30.662881355932203,1.6900000000000002,0.03389830508474576,0.0,34.08,False,False,True,True,False,False,False,False,True,True,False,False,False,True
43,44552,0,49,35.48,1755.04,1,70.6,16,31.3,0,1,3.9,1,19,0,1,35.817142857142855,2.353333333333333,0.0,0.02040816326530612,29.02,False,True,False,True,False,False,False,True,False,False,True,False,True,False
32,57521,2,5,27.57,169.12,0,15.0,11,34.2,2,1,3.2,0,6,1,1,33.824,0.5,0.4,0.2,26.58,True,False,False,True,False,False,False,False,True,False,True,False,True,False
28,50212,2,25,68.96,1685.04,0,43.5,24,65.2,2,0,2.8,1,14,1,0,67.4016,1.45,0.08,0.0,41.68,False,True,False,False,False,True,False,True,False,False,True,False,True,False
18,47817,3,18,59.85,1017.19,0,48.8,16,33.2,1,0,2.5,0,44,1,2,56.510555555555555,1.6266666666666665,0.05555555555555555,0.0,25.580000000000002,False,False,True,False,False,True,True,False,False,False,False,True,True,False
53,62395,1,31,63.2,1891.32,1,22.0,22,35.7,5,1,2.8,1,31,1,2,61.01032258064516,0.7333333333333333,0.16129032258064516,0.03225806451612903,29.28,False,False,True,False,False,True,False,False,True,False,True,False,False,True
36,96411,1,37,30.33,1145.2,0,56.2,16,43.4,0,0,5.0,0,44,1,0,30.951351351351352,1.8733333333333335,0.0,0.0,37.16,True,False,False,True,False,False,False,False,True,False,True,False,True,False
40,60973,2,38,99.26,3710.46,1,20.1,13,100.0,1,0,2.3,1,134,1,1,97.64368421052632,0.67,0.02631578947368421,0.0,50.8,False,False,True,False,True,False,False,True,False,False,False,True,False,True
38,31873,1,12,89.9,1087.17,0,35.3,14,54.2,2,1,2.7,1,60,1,1,90.59750000000001,1.1766666666666665,0.16666666666666666,0.08333333333333333,33.980000000000004,False,False,True,False,True,False,True,False,False,True,False,False,True,False
41,85664,2,19,68.65,1294.74,0,14.8,21,27.3,3,0,4.4,0,22,0,1,68.14421052631579,0.49333333333333335,0.15789473684210525,0.0,30.42,False,True,False,False,False,True,False,True,False,False,True,False,False,True
20,80992,0,72,20.8,1542.91,0,2.0,15,4.0,1,0,3.1,0,39,0,0,21.42930555555556,0.06666666666666667,0.013888888888888888,0.0,15.399999999999999,False,False,True,True,False,False,False,False,True,False,True,False,True,False
59,73449,3,1,33.57,78.29,1,50.3,15,76.1,0,0,2.5,0,1,1,2,78.29,1.6766666666666665,0.0,0.0,42.44,True,False,False,True,False,False,True,False,False,False,False,True,True,False
24,73645,1,51,103.04,5277.57,1,70.2,16,57.0,1,0,3.5,1,6,0,2,103.48176470588234,2.3400000000000003,0.0196078431372549,0.0,38.1,False,True,False,False,True,False,False,True,False,False,False,True,True,False
26,21762,0,3,100.17,367.15,0,66.0,16,34.8,1,0,3.9,0,3,0,1,122.38333333333333,2.2,0.3333333333333333,0.0,30.419999999999998,False,False,True,False,True,False,True,False,False,False,False,True,True,False
24,54160,0,17,25.5,396.84,1,44.8,20,55.4,0,2,4.7,1,27,1,0,23.343529411764706,1.4933333333333332,0.0,0.11764705882352941,42.26,False,False,True,True,False,False,False,False,True,False,False,True,True,False
40,23530,2,11,22.52,238.84,0,12.1,16,82.6,0,1,3.0,0,5,1,1,21.712727272727275,0.4033333333333333,0.0,0.09090909090909091,46.839999999999996,True,False,False,True,False,False,False,False,True,False,False,True,False,True
30,23832,0,3,57.11,126.39,1,39.3,11,55.0,1,0,3.5,0,43,0,2,42.13,1.3099999999999998,0.3333333333333333,0.0,35.8,False,False,True,False,False,True,False,False,True,False,True,False,False,True
47,52751,0,20,88.73,1787.56,0,40.3,16,93.7,1,2,3.5,0,46,1,2,89.378,1.3433333333333333,0.05,0.1,52.78,True,False,False,False,True,False,False,False,True,True,False,False,False,True
43,56972,0,45,20.44,902.33,1,51.5,12,68.7,1,0,4.7,0,11,1,2,20.05177777777778,1.7166666666666666,0.022222222222222223,0.0,45.18000000000001,False,True,False,True,False,False,False,False,True,False,False,True,False,True
